data_pregao,data_vencimento,K,cod_negociacao,T,S,r,sigma,cotacao_op,moneyness,call_price_bs,call_price_lstm
2023-02-06,2023-02-17,125.41,VALEB125-2023-125.41,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,0.04,OTM,3.539891378267247e-07,-0.07947159
2023-02-06,2023-02-17,49.91,VALEB501-2023-49.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,37.47,ITM,38.22649599641534,37.250954
2023-02-06,2023-02-17,52.91,VALEB531-2023-52.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,34.84,ITM,35.24431783551069,34.225765
2023-02-06,2023-02-17,67.91,VALEB681-2023-67.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,19.9,ITM,20.333529222824055,19.905361
2023-02-06,2023-02-17,69.91,VALEB701-2023-69.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,18.36,ITM,18.34586437634917,17.809107
2023-02-06,2023-02-17,70.91,VALEB711-2023-70.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,17.04,ITM,17.352452772454726,16.82156
2023-02-06,2023-02-17,72.91,VALEB731-2023-72.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,14.62,ITM,15.368043454907635,14.944511
2023-02-06,2023-02-17,73.91,VALEB741-2023-73.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,14.06,ITM,14.378372559215663,13.985521
2023-02-06,2023-02-17,74.91,VALEB751-2023-74.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,13.09,ITM,13.39192045617186,12.861189
2023-02-06,2023-02-17,75.91,VALEB761-2023-75.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,12.1,ITM,12.41052318160601,11.964995
2023-02-06,2023-02-17,76.91,VALEB771-2023-76.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,11.33,ITM,11.43673763797679,11.0787735
2023-02-06,2023-02-17,77.91,VALEB781-2023-77.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,10.15,ITM,10.473959765798838,10.04087
2023-02-06,2023-02-17,78.91,VALEB791-2023-78.91,0.04365079365079365,87.84,0.13649989315282562,0.333944064935787,9.33,ITM,9.526492184751163,9.014082
